ticker,fiscal_period,fiscal_date,report_date,revenue,eps,net_income,equity,total_debt,free_cash_flow,roe,roic,debt_to_equity,gross_margin,operating_margin
ABBV,Q1,2019-03-31,2019-05-15,28.406,0.5662,3.6975,119.3061,60.9164,3.3136,0.124,0.1054,0.5269,0.7713,0.1603
ABBV,Q2,2019-06-30,2019-08-14,28.4107,0.5351,3.6981,123.0028,62.8639,3.4343,0.1203,0.1022,0.5269,0.7713,0.1603
ABBV,Q3,2019-09-30,2019-11-14,29.738,0.5872,3.8709,126.8722,64.8118,3.3589,0.122,0.1037,0.5269,0.7713,0.1603
ABBV,Q4,2019-12-31,2020-03-30,30.4276,0.6947,3.9606,130.8311,66.8506,3.287,0.1211,0.1029,0.5269,0.7713,0.1603
ABBV,Q1,2020-03-31,2020-05-15,31.2371,0.651,4.066,134.8955,68.9366,3.5867,0.1206,0.1025,0.5269,0.7713,0.1603
ABBV,Q2,2020-06-30,2020-08-14,33.37,0.7569,4.3436,139.2373,71.0781,3.7484,0.1248,0.1061,0.5269,0.7713,0.1603
ABBV,Q3,2020-09-30,2020-11-14,33.2933,0.8365,4.3336,143.5688,73.3659,3.8511,0.1207,0.1026,0.5269,0.7713,0.1603
ABBV,Q4,2020-12-31,2021-03-31,34.723,0.8476,4.5197,148.0864,75.6482,3.7787,0.1221,0.1038,0.5269,0.7713,0.1603
ABBV,Q1,2021-03-31,2021-05-15,36.0724,0.8812,4.6954,152.7796,78.0286,4.4753,0.1229,0.1045,0.5269,0.7713,0.1603
ABBV,Q2,2021-06-30,2021-08-14,37.2884,0.9517,4.8537,157.6309,80.5015,4.4964,0.1232,0.1047,0.5269,0.7713,0.1603
ABBV,Q3,2021-09-30,2021-11-14,38.2019,1.0397,4.9726,162.6009,83.0577,4.6913,0.1223,0.104,0.5269,0.7713,0.1603
ABBV,Q4,2021-12-31,2022-03-31,40.5819,1.0157,5.2824,167.8807,85.6765,4.382,0.1259,0.107,0.5269,0.7713,0.1603
ABBV,Q1,2022-03-31,2022-05-15,42.1489,1.1432,5.4863,173.3642,88.4585,4.665,0.1266,0.1076,0.5269,0.7713,0.1603
ABBV,Q2,2022-06-30,2022-08-14,43.7455,1.2379,5.6941,179.0553,91.3478,5.6205,0.1272,0.1081,0.5269,0.7713,0.1603
ABBV,Q3,2022-09-30,2022-11-14,41.8248,1.2087,5.4441,184.4964,94.3465,5.0486,0.118,0.1003,0.5269,0.7713,0.1603
ABBV,Q4,2022-12-31,2023-03-31,40.7922,1.2036,5.3097,189.8032,97.2135,4.8935,0.1119,0.0951,0.5269,0.7713,0.1603
ABBV,Q1,2023-03-31,2023-05-15,38.6401,1.2973,5.0296,194.8296,100.0097,4.2822,0.1033,0.0878,0.5269,0.7713,0.1603
ABBV,Q2,2023-06-30,2023-08-14,39.3583,1.3958,5.1231,199.9492,102.6582,4.8016,0.1025,0.0871,0.5269,0.7713,0.1603
ABBV,Q3,2023-09-30,2023-11-14,39.2882,1.4162,5.114,205.0596,105.3558,4.9892,0.0998,0.0848,0.5269,0.7713,0.1603
ABBV,Q4,2023-12-31,2024-03-30,40.9684,1.425,5.3327,210.3888,108.0485,5.2574,0.1014,0.0862,0.5269,0.7713,0.1603
ABBV,Q1,2024-03-31,2024-05-15,42.6005,1.4876,5.5451,215.9302,110.8565,5.2604,0.1027,0.0873,0.5269,0.7713,0.1603
ABBV,Q2,2024-06-30,2024-08-14,41.9114,1.3502,5.4554,221.3823,113.7763,5.0068,0.0986,0.0838,0.5269,0.7713,0.1603
ABBV,Q3,2024-09-30,2024-11-14,45.6911,1.4278,5.9474,227.3261,116.6491,5.5492,0.1046,0.089,0.5269,0.7713,0.1603
ABBV,Q4,2024-12-31,2025-03-31,48.8951,1.4428,6.3644,233.687,119.781,5.5157,0.1089,0.0926,0.5269,0.7713,0.1603
ABBV,Q1,2025-03-31,2025-05-15,50.3597,1.4865,6.5551,240.2384,123.1326,5.9425,0.1091,0.0928,0.5269,0.7713,0.1603
ABBV,Q2,2025-06-30,2025-08-14,51.1473,1.5527,6.6576,246.8921,126.5846,6.4703,0.1079,0.0917,0.5269,0.7713,0.1603
ABBV,Q3,2025-09-30,2025-11-14,50.8056,1.549,6.6131,253.5014,130.0906,6.2852,0.1043,0.0887,0.5269,0.7713,0.1603
ABBV,Q4,2025-12-31,2026-03-31,50.8657,1.7195,6.6209,260.1181,133.5731,5.4764,0.1018,0.0865,0.5269,0.7713,0.1603
ABBV,Q1,2026-03-31,2026-05-15,54.9298,1.9875,7.1499,267.2631,137.0595,6.1548,0.107,0.091,0.5269,0.7713,0.1603
JPM,Q3,2009-09-30,2009-11-14,32.8591,2.7333,8.0445,272.9962,749.4403,6.874,0.1179,0.1002,2.8286,0.7741,0.3525
JPM,Q4,2009-12-31,2010-03-31,32.807,2.9698,8.0318,281.0262,772.1904,7.6251,0.1143,0.0972,2.8286,0.7741,0.3525
JPM,Q1,2010-03-31,2010-05-15,34.3056,2.2357,8.3987,289.4236,794.904,7.3233,0.1161,0.0987,2.8286,0.7741,0.3525
JPM,Q2,2010-06-30,2010-08-14,33.7323,1.7719,8.2583,297.6808,818.6566,7.8171,0.111,0.0943,2.8286,0.7741,0.3525
JPM,Q3,2010-09-30,2010-11-14,33.2328,1.69,8.136,305.8159,842.0129,7.8651,0.1064,0.0905,2.8286,0.7741,0.3525
JPM,Q4,2010-12-31,2011-03-31,32.4539,1.7258,7.9453,313.7602,865.0235,6.4463,0.1013,0.0861,2.8286,0.7741,0.3525
JPM,Q1,2011-03-31,2011-05-15,32.88,1.8045,8.0496,321.8088,887.4946,7.4006,0.1001,0.085,2.8286,0.7741,0.3525
JPM,Q2,2011-06-30,2011-08-14,33.9362,1.9556,8.3082,330.1159,910.2606,7.4852,0.1007,0.0856,2.8286,0.7741,0.3525
JPM,Q3,2011-09-30,2011-11-14,34.6064,2.1301,8.4723,338.5869,933.7579,7.7116,0.1001,0.0851,2.8286,0.7741,0.3525
JPM,Q4,2011-12-31,2012-03-30,33.8775,2.2214,8.2938,346.8795,957.7189,6.6215,0.0956,0.0813,2.8286,0.7741,0.3525
JPM,Q1,2012-03-31,2012-05-15,33.7467,2.5444,8.2618,355.1398,981.175,7.4558,0.0931,0.0791,2.8286,0.7741,0.3525
JPM,Q2,2012-06-30,2012-08-14,34.9877,2.496,8.5656,363.704,1004.54,6.9719,0.0942,0.0801,2.8286,0.7741,0.3525
JPM,Q3,2012-09-30,2012-11-14,35.5971,1.9675,8.7148,372.4177,1028.7645,7.0445,0.0936,0.0796,2.8286,0.7741,0.3525
JPM,Q4,2012-12-31,2013-03-31,36.0362,1.9564,8.8223,381.2389,1053.4118,8.3887,0.0926,0.0787,2.8286,0.7741,0.3525
JPM,Q1,2013-03-31,2013-05-15,33.9724,1.8206,8.3171,389.5549,1078.3633,7.5098,0.0854,0.0726,2.8286,0.7741,0.3525
JPM,Q2,2013-06-30,2013-08-14,34.1526,2.316,8.3612,397.9148,1101.8857,7.512,0.084,0.0714,2.8286,0.7741,0.3525
JPM,Q3,2013-09-30,2013-11-14,33.6188,2.9283,8.2305,406.1436,1125.5322,7.056,0.0811,0.0689,2.8286,0.7741,0.3525
JPM,Q4,2013-12-31,2014-03-31,32.9469,2.7583,8.066,414.208,1148.8081,7.4975,0.0779,0.0662,2.8286,0.7741,0.3525
JPM,Q1,2014-03-31,2014-05-15,33.0333,2.5133,8.0872,422.2937,1171.6189,7.1753,0.0766,0.0651,2.8286,0.7741,0.3525
JPM,Q2,2014-06-30,2014-08-14,35.052,3.1306,8.5814,430.8733,1194.4899,8.2696,0.0797,0.0677,2.8286,0.7741,0.3525
JPM,Q3,2014-09-30,2014-11-14,37.2875,3.096,9.1287,440.0002,1218.7579,7.6443,0.083,0.0705,2.8286,0.7741,0.3525
JPM,Q4,2014-12-31,2015-03-31,37.9677,3.563,9.2952,449.2933,1244.574,7.5645,0.0828,0.0703,2.8286,0.7741,0.3525
JPM,Q1,2015-03-31,2015-05-15,38.1534,4.1764,9.3407,458.6316,1270.8603,8.9389,0.0815,0.0692,2.8286,0.7741,0.3525
JPM,Q2,2015-06-30,2015-08-14,38.4449,4.9847,9.412,468.0407,1297.2743,8.2745,0.0804,0.0684,2.8286,0.7741,0.3525
JPM,Q3,2015-09-30,2015-11-14,38.8104,6.751,9.5015,477.5383,1323.8888,8.8718,0.0796,0.0676,2.8286,0.7741,0.3525
JPM,Q4,2015-12-31,2016-03-30,41.9295,6.7604,10.2651,487.7995,1350.7534,9.0054,0.0842,0.0715,2.8286,0.7741,0.3525
JPM,Q1,2016-03-31,2016-05-15,42.4747,7.367,10.3986,498.1939,1379.7781,8.2354,0.0835,0.071,2.8286,0.7741,0.3525
JPM,Q2,2016-06-30,2016-08-14,44.3855,7.176,10.8664,509.0561,1409.1793,9.0749,0.0854,0.0726,2.8286,0.7741,0.3525
JPM,Q3,2016-09-30,2016-11-14,41.3734,6.6188,10.129,519.1813,1439.904,8.2008,0.078,0.0663,2.8286,0.7741,0.3525
JPM,Q4,2016-12-31,2017-03-31,43.0157,6.701,10.531,529.7085,1468.5438,8.4453,0.0795,0.0676,2.8286,0.7741,0.3525
JPM,Q1,2017-03-31,2017-05-15,40.0053,8.2237,9.794,539.4978,1498.3207,9.0125,0.0726,0.0617,2.8286,0.7741,0.3525
JPM,Q2,2017-06-30,2017-08-14,40.1059,7.2708,9.8187,549.3122,1526.0105,8.0014,0.0715,0.0608,2.8286,0.7741,0.3525
JPM,Q3,2017-09-30,2017-11-14,38.7288,4.9292,9.4815,558.7909,1553.7714,7.8539,0.0679,0.0577,2.8286,0.7741,0.3525
JPM,Q4,2017-12-31,2018-03-31,40.4301,3.7217,9.898,568.6868,1580.5826,8.6559,0.0696,0.0592,2.8286,0.7741,0.3525
JPM,Q1,2018-03-31,2018-05-15,42.0563,3.8958,10.2961,578.9807,1608.5739,9.1867,0.0711,0.0605,2.8286,0.7741,0.3525
JPM,Q2,2018-06-30,2018-08-14,41.2282,3.3323,10.0934,589.0722,1637.6909,9.6139,0.0685,0.0583,2.8286,0.7741,0.3525
JPM,Q3,2018-09-30,2018-11-14,43.6392,3.2718,10.6837,599.754,1666.2355,9.792,0.0713,0.0606,2.8286,0.7741,0.3525
JPM,Q4,2018-12-31,2019-03-31,45.1265,3.313,11.0478,610.7999,1696.4497,8.9354,0.0723,0.0615,2.8286,0.7741,0.3525
JPM,Q1,2019-03-31,2019-05-15,45.1867,3.5286,11.0625,621.8604,1727.6939,8.8645,0.0712,0.0605,2.8286,0.7741,0.3525
JPM,Q2,2019-06-30,2019-08-14,42.4644,3.674,10.3961,632.2543,1758.9793,8.4994,0.0658,0.0559,2.8286,0.7741,0.3525
JPM,Q3,2019-09-30,2019-11-14,42.7528,3.5001,10.4667,642.719,1788.3794,8.2849,0.0651,0.0554,2.8286,0.7741,0.3525
JPM,Q4,2019-12-31,2020-03-30,44.9805,3.5507,11.0121,653.729,1817.9795,9.122,0.0674,0.0573,2.8286,0.7741,0.3525
JPM,Q1,2020-03-31,2020-05-15,44.8042,3.3456,10.9689,664.696,1849.1222,9.4639,0.066,0.0561,2.8286,0.7741,0.3525
JPM,Q2,2020-06-30,2020-08-14,43.6547,3.3825,10.6875,675.3815,1880.1431,9.798,0.0633,0.0538,2.8286,0.7741,0.3525
JPM,Q3,2020-09-30,2020-11-14,43.121,3.9685,10.5568,685.9361,1910.3679,9.4437,0.0616,0.0523,2.8286,0.7741,0.3525
JPM,Q4,2020-12-31,2021-03-31,46.7612,4.4643,11.448,697.3815,1940.2222,9.4793,0.0657,0.0558,2.8286,0.7741,0.3525
JPM,Q1,2021-03-31,2021-05-15,48.1038,3.3722,11.7767,709.1562,1972.5965,10.5764,0.0664,0.0565,2.8286,0.7741,0.3525
JPM,Q2,2021-06-30,2021-08-14,48.6798,4.5517,11.9177,721.0713,2005.9023,10.4756,0.0661,0.0562,2.8286,0.7741,0.3525
JPM,Q3,2021-09-30,2021-11-14,48.0495,5.3011,11.7634,732.8317,2039.605,10.8186,0.0642,0.0546,2.8286,0.7741,0.3525
JPM,Q4,2021-12-31,2022-03-31,48.8854,4.0018,11.9681,744.7974,2072.8701,10.9424,0.0643,0.0546,2.8286,0.7741,0.3525
JPM,Q1,2022-03-31,2022-05-15,52.4542,3.3831,12.8417,757.6372,2106.7161,11.3209,0.0678,0.0576,2.8286,0.7741,0.3525
JPM,Q2,2022-06-30,2022-08-14,50.0797,3.527,12.2604,769.8956,2143.0345,11.2966,0.0637,0.0541,2.8286,0.7741,0.3525
JPM,Q3,2022-09-30,2022-11-14,48.9292,4.2733,11.9788,781.8719,2177.7082,11.5521,0.0613,0.0521,2.8286,0.7741,0.3525
JPM,Q4,2022-12-31,2023-03-31,54.0981,5.9011,13.2442,795.1127,2211.5841,12.7173,0.0666,0.0566,2.8286,0.7741,0.3525
JPM,Q1,2023-03-31,2023-05-15,54.8324,5.7868,13.424,808.5334,2249.0367,10.6598,0.0664,0.0564,2.8286,0.7741,0.3525
JPM,Q2,2023-06-30,2023-08-14,53.8036,5.5111,13.1721,821.7023,2286.9981,11.2435,0.0641,0.0545,2.8286,0.7741,0.3525
JPM,Q3,2023-09-30,2023-11-14,57.0027,5.516,13.9553,835.6544,2324.2474,13.4096,0.0668,0.0568,2.8286,0.7741,0.3525
JPM,Q4,2023-12-31,2024-03-30,60.393,4.488,14.7853,850.4372,2363.7121,12.7204,0.0695,0.0591,2.8286,0.7741,0.3525
JPM,Q1,2024-03-31,2024-05-15,61.9609,3.46,15.1692,865.6044,2405.5262,12.5696,0.0701,0.0596,2.8286,0.7741,0.3525
JPM,Q2,2024-06-30,2024-08-14,66.2489,2.8609,16.219,881.8217,2448.4277,13.698,0.0736,0.0625,2.8286,0.7741,0.3525
JPM,Q3,2024-09-30,2024-11-14,63.0274,2.5006,15.4303,897.2505,2494.2996,14.4895,0.0688,0.0585,2.8286,0.7741,0.3525
JPM,Q4,2024-12-31,2025-03-31,68.7766,2.6093,16.8378,914.0868,2537.9412,15.6861,0.0737,0.0626,2.8286,0.7741,0.3525
JPM,Q1,2025-03-31,2025-05-15,69.2979,2.2472,16.9654,931.0509,2585.5639,13.6603,0.0729,0.062,2.8286,0.7741,0.3525
JPM,Q2,2025-06-30,2025-08-14,70.5224,2.0126,17.2652,948.3149,2633.5481,14.6969,0.0728,0.0619,2.8286,0.7741,0.3525
JPM,Q3,2025-09-30,2025-11-14,70.8419,2.1728,17.3434,965.657,2682.3807,16.314,0.0718,0.0611,2.8286,0.7741,0.3525
JPM,Q4,2025-12-31,2026-03-31,69.3951,2.1572,16.9892,982.645,2731.4343,13.824,0.0692,0.0588,2.8286,0.7741,0.3525
JPM,Q1,2026-03-31,2026-05-15,70.4512,2.3939,17.2478,999.8914,2779.4861,15.5254,0.069,0.0586,2.8286,0.7741,0.3525
BAC,Q3,2009-09-30,2009-11-14,4.3938,3.5603,1.2414,27.2982,77.8486,1.0498,0.1819,0.1546,2.9876,0.7427,0.3714
BAC,Q4,2009-12-31,2010-03-31,4.309,4.071,1.2175,28.5156,81.5573,1.034,0.1708,0.1452,2.9876,0.7427,0.3714
BAC,Q1,2010-03-31,2010-05-15,4.1323,4.8594,1.1675,29.683,85.1944,1.006,0.1573,0.1337,2.9876,0.7427,0.3714
BAC,Q2,2010-06-30,2010-08-14,3.9593,5.213,1.1187,30.8015,88.6822,1.1282,0.1453,0.1235,2.9876,0.7427,0.3714
BAC,Q3,2010-09-30,2010-11-14,4.0816,4.8007,1.1532,31.9546,92.024,1.1129,0.1444,0.1227,2.9876,0.7427,0.3714
BAC,Q4,2010-12-31,2011-03-31,4.1712,4.2424,1.1785,33.1331,95.4691,1.1476,0.1423,0.1209,2.9876,0.7427,0.3714
BAC,Q1,2011-03-31,2011-05-15,4.2777,4.6068,1.2086,34.3416,98.9898,1.2082,0.1408,0.1197,2.9876,0.7427,0.3714
BAC,Q2,2011-06-30,2011-08-14,4.0972,5.0589,1.1576,35.4991,102.6004,1.1494,0.1304,0.1109,2.9876,0.7427,0.3714
BAC,Q3,2011-09-30,2011-11-14,3.9931,5.502,1.1282,36.6272,106.0587,1.1386,0.1232,0.1047,2.9876,0.7427,0.3714
BAC,Q4,2011-12-31,2012-03-30,4.2726,5.8433,1.2072,37.8342,109.429,1.0445,0.1276,0.1085,2.9876,0.7427,0.3714
BAC,Q1,2012-03-31,2012-05-15,4.3919,5.8588,1.2409,39.075,113.0352,1.0794,0.127,0.108,2.9876,0.7427,0.3714
BAC,Q2,2012-06-30,2012-08-14,4.2116,6.581,1.1899,40.2648,116.7422,1.0334,0.1182,0.1005,2.9876,0.7427,0.3714
BAC,Q3,2012-09-30,2012-11-14,4.1707,7.0958,1.1784,41.4431,120.2969,1.0696,0.1137,0.0967,2.9876,0.7427,0.3714
BAC,Q4,2012-12-31,2013-03-31,4.1228,7.3512,1.1648,42.6077,123.8171,1.061,0.1094,0.093,2.9876,0.7427,0.3714
BAC,Q1,2013-03-31,2013-05-15,4.1093,6.9532,1.161,43.7686,127.2967,1.0432,0.1061,0.0902,2.9876,0.7427,0.3714
BAC,Q2,2013-06-30,2013-08-14,4.4933,8.5809,1.2695,45.038,130.7651,1.0588,0.1128,0.0958,2.9876,0.7427,0.3714
BAC,Q3,2013-09-30,2013-11-14,4.5237,8.2473,1.2781,46.316,134.5575,1.1564,0.1104,0.0938,2.9876,0.7427,0.3714
BAC,Q4,2013-12-31,2014-03-31,4.3484,8.1558,1.2286,47.5444,138.3755,1.1993,0.1034,0.0879,2.9876,0.7427,0.3714
BAC,Q1,2014-03-31,2014-05-15,4.5865,9.8941,1.2959,48.84,142.0456,1.2786,0.1061,0.0902,2.9876,0.7427,0.3714
BAC,Q2,2014-06-30,2014-08-14,4.7444,8.5169,1.3405,50.1803,145.9165,1.3527,0.1069,0.0908,2.9876,0.7427,0.3714
BAC,Q3,2014-09-30,2014-11-14,4.3053,7.9792,1.2164,51.3966,149.9208,1.0302,0.0947,0.0805,2.9876,0.7427,0.3714
BAC,Q4,2014-12-31,2015-03-31,4.4005,9.002,1.2433,52.6397,153.5545,1.0426,0.0945,0.0803,2.9876,0.7427,0.3714
BAC,Q1,2015-03-31,2015-05-15,4.3984,7.6218,1.2427,53.8822,157.2685,1.1186,0.0923,0.0784,2.9876,0.7427,0.3714
BAC,Q2,2015-06-30,2015-08-14,4.7324,7.6864,1.3371,55.2191,160.9808,1.1152,0.0969,0.0823,2.9876,0.7427,0.3714
BAC,Q3,2015-09-30,2015-11-14,4.9747,7.4416,1.4055,56.6245,164.9751,1.1734,0.0993,0.0844,2.9876,0.7427,0.3714
BAC,Q4,2015-12-31,2016-03-30,4.9324,5.8164,1.3936,58.018,169.1738,1.3645,0.0961,0.0817,2.9876,0.7427,0.3714
BAC,Q1,2016-03-31,2016-05-15,5.0054,6.5597,1.4142,59.4321,173.337,1.2423,0.0952,0.0809,2.9876,0.7427,0.3714
BAC,Q2,2016-06-30,2016-08-14,5.1186,6.5676,1.4462,60.8781,177.5618,1.4389,0.095,0.0808,2.9876,0.7427,0.3714
BAC,Q3,2016-09-30,2016-11-14,5.2568,5.7168,1.4853,62.3633,181.8821,1.4923,0.0953,0.081,2.9876,0.7427,0.3714
BAC,Q4,2016-12-31,2017-03-31,5.2971,6.73,1.4966,63.8598,186.3192,1.4913,0.0937,0.0797,2.9876,0.7427,0.3714
BAC,Q1,2017-03-31,2017-05-15,5.2699,6.1433,1.489,65.3486,190.7902,1.473,0.0911,0.0775,2.9876,0.7427,0.3714
BAC,Q2,2017-06-30,2017-08-14,5.3739,7.0114,1.5183,66.8668,195.2383,1.2765,0.0908,0.0772,2.9876,0.7427,0.3714
BAC,Q3,2017-09-30,2017-11-14,5.9161,7.5351,1.6715,68.5381,199.774,1.5811,0.0976,0.0829,2.9876,0.7427,0.3714
BAC,Q4,2017-12-31,2018-03-31,5.6933,8.3055,1.6086,70.1466,204.7675,1.623,0.0917,0.078,2.9876,0.7427,0.3714
BAC,Q1,2018-03-31,2018-05-15,5.6458,8.48,1.5952,71.7416,209.5729,1.3984,0.0889,0.0756,2.9876,0.7427,0.3714
BAC,Q2,2018-06-30,2018-08-14,5.581,8.6148,1.5768,73.3182,214.3381,1.5966,0.086,0.0731,2.9876,0.7427,0.3714
BAC,Q3,2018-09-30,2018-11-14,5.672,9.1025,1.6026,74.9206,219.0486,1.337,0.0856,0.0727,2.9876,0.7427,0.3714
BAC,Q4,2018-12-31,2019-03-31,6.0548,8.3486,1.7107,76.6311,223.836,1.6471,0.0893,0.0759,2.9876,0.7427,0.3714
BAC,Q1,2019-03-31,2019-05-15,5.7908,6.3706,1.6361,78.2671,228.9464,1.5732,0.0836,0.0711,2.9876,0.7427,0.3714
BAC,Q2,2019-06-30,2019-08-14,6.1664,6.7685,1.7423,80.0093,233.8342,1.7185,0.0871,0.074,2.9876,0.7427,0.3714
BAC,Q3,2019-09-30,2019-11-14,6.1403,3.9245,1.7349,81.744,239.0391,1.5407,0.0849,0.0722,2.9876,0.7427,0.3714
BAC,Q4,2019-12-31,2020-03-30,6.2987,4.4881,1.7796,83.5236,244.222,1.7348,0.0852,0.0724,2.9876,0.7427,0.3714
BAC,Q1,2020-03-31,2020-05-15,5.8899,4.6633,1.6641,85.1876,249.5386,1.639,0.0781,0.0664,2.9876,0.7427,0.3714
BAC,Q2,2020-06-30,2020-08-14,5.9527,5.2336,1.6819,86.8694,254.5102,1.6631,0.0774,0.0658,2.9876,0.7427,0.3714
BAC,Q3,2020-09-30,2020-11-14,5.7696,6.3505,1.6301,88.4994,259.5347,1.6162,0.0737,0.0626,2.9876,0.7427,0.3714
BAC,Q4,2020-12-31,2021-03-31,5.4687,7.324,1.5451,90.0444,264.4046,1.5507,0.0686,0.0583,2.9876,0.7427,0.3714
BAC,Q1,2021-03-31,2021-05-15,5.7798,8.9186,1.633,91.6772,269.0204,1.4779,0.0713,0.0606,2.9876,0.7427,0.3714
BAC,Q2,2021-06-30,2021-08-14,5.9512,8.8594,1.6814,93.3584,273.8987,1.4102,0.072,0.0612,2.9876,0.7427,0.3714
BAC,Q3,2021-09-30,2021-11-14,6.8264,10.0858,1.9287,95.287,278.9217,1.821,0.081,0.0688,2.9876,0.7427,0.3714
BAC,Q4,2021-12-31,2022-03-31,7.0357,10.2873,1.9879,97.2746,284.6834,1.753,0.0817,0.0695,2.9876,0.7427,0.3714
BAC,Q1,2022-03-31,2022-05-15,6.9243,10.3575,1.9564,99.2308,290.6218,1.7541,0.0789,0.067,2.9876,0.7427,0.3714
BAC,Q2,2022-06-30,2022-08-14,7.1314,10.6827,2.0149,101.2454,296.4661,2.0327,0.0796,0.0677,2.9876,0.7427,0.3714
BAC,Q3,2022-09-30,2022-11-14,7.2828,8.9266,2.0577,103.3029,302.4852,1.9885,0.0797,0.0677,2.9876,0.7427,0.3714
BAC,Q4,2022-12-31,2023-03-31,7.4653,7.7565,2.1092,105.412,308.6322,2.0468,0.08,0.068,2.9876,0.7427,0.3714
BAC,Q1,2023-03-31,2023-05-15,7.6386,7.006,2.1582,107.5701,314.9334,1.8088,0.0803,0.0682,2.9876,0.7427,0.3714
BAC,Q2,2023-06-30,2023-08-14,7.6924,7.7484,2.1734,109.7433,321.3809,1.8441,0.0792,0.0673,2.9876,0.7427,0.3714
BAC,Q3,2023-09-30,2023-11-14,8.3342,8.1631,2.3547,112.0979,327.8737,2.2812,0.084,0.0714,2.9876,0.7427,0.3714
BAC,Q4,2023-12-31,2024-03-30,8.0652,9.4504,2.2787,114.3764,334.9084,2.2545,0.0797,0.0677,2.9876,0.7427,0.3714
BAC,Q1,2024-03-31,2024-05-15,8.6986,10.7139,2.4577,116.8339,341.7158,2.4567,0.0841,0.0715,2.9876,0.7427,0.3714
BAC,Q2,2024-06-30,2024-08-14,8.843,9.0994,2.4985,119.3321,349.0578,2.5291,0.0837,0.0712,2.9876,0.7427,0.3714
BAC,Q3,2024-09-30,2024-11-14,9.1506,9.3341,2.5854,121.9174,356.5218,2.4683,0.0848,0.0721,2.9876,0.7427,0.3714
BAC,Q4,2024-12-31,2025-03-31,9.0869,10.4904,2.5674,124.4845,364.2455,2.4669,0.0825,0.0701,2.9876,0.7427,0.3714
BAC,Q1,2025-03-31,2025-05-15,8.5996,9.9891,2.4297,126.9141,371.9153,2.0493,0.0766,0.0651,2.9876,0.7427,0.3714
BAC,Q2,2025-06-30,2025-08-14,8.9044,8.0728,2.5158,129.4297,379.1738,2.435,0.0778,0.0661,2.9876,0.7427,0.3714
BAC,Q3,2025-09-30,2025-11-14,9.0681,8.0166,2.5621,131.9916,386.6897,2.5217,0.0776,0.066,2.9876,0.7427,0.3714
BAC,Q4,2025-12-31,2026-03-31,9.1329,9.4116,2.5804,134.5718,394.3438,2.4307,0.0767,0.0652,2.9876,0.7427,0.3714
BAC,Q1,2026-03-31,2026-05-15,8.6086,7.8798,2.4323,137.0039,402.0526,2.4495,0.071,0.0604,2.9876,0.7427,0.3714
V,Q3,2009-09-30,2009-11-14,17.4914,4.0226,4.4302,87.5179,151.1259,3.1991,0.2025,0.1721,1.8189,0.7177,0.3546
V,Q4,2009-12-31,2010-03-31,17.8688,5.9065,4.5257,92.0432,159.1832,3.262,0.1967,0.1672,1.8189,0.7177,0.3546
V,Q1,2010-03-31,2010-05-15,18.4293,6.9531,4.6677,96.7105,167.4142,3.7238,0.1931,0.1641,1.8189,0.7177,0.3546
V,Q2,2010-06-30,2010-08-14,18.6387,5.9195,4.7207,101.4308,175.9033,3.2417,0.1862,0.1582,1.8189,0.7177,0.3546
V,Q3,2010-09-30,2010-11-14,19.508,6.176,4.9409,106.3713,184.489,3.6185,0.1858,0.1579,1.8189,0.7177,0.3546
V,Q4,2010-12-31,2011-03-31,19.2753,7.8305,4.882,111.2528,193.4751,3.9673,0.1755,0.1492,1.8189,0.7177,0.3546
V,Q1,2011-03-31,2011-05-15,18.4688,8.4536,4.6777,115.9299,202.3538,3.4763,0.1614,0.1372,1.8189,0.7177,0.3546
V,Q2,2011-06-30,2011-08-14,18.9983,9.4367,4.8118,120.7411,210.8609,3.9914,0.1594,0.1355,1.8189,0.7177,0.3546
V,Q3,2011-09-30,2011-11-14,20.0716,10.2823,5.0837,125.8241,219.6118,3.5348,0.1616,0.1374,1.8189,0.7177,0.3546
V,Q4,2011-12-31,2012-03-30,18.759,10.902,4.7512,130.5746,228.8571,3.7794,0.1455,0.1237,1.8189,0.7177,0.3546
V,Q1,2012-03-31,2012-05-15,19.0912,11.5791,4.8353,135.4091,237.4976,3.6002,0.1428,0.1214,1.8189,0.7177,0.3546
V,Q2,2012-06-30,2012-08-14,19.9042,9.8731,5.0413,140.4498,246.291,3.7337,0.1436,0.122,1.8189,0.7177,0.3546
V,Q3,2012-09-30,2012-11-14,20.5796,10.1844,5.2123,145.6614,255.4592,4.2147,0.1431,0.1217,1.8189,0.7177,0.3546
V,Q4,2012-12-31,2013-03-31,20.823,6.5945,5.274,150.9349,264.9385,3.8476,0.1398,0.1188,1.8189,0.7177,0.3546
V,Q1,2013-03-31,2013-05-15,20.4893,6.3128,5.1895,156.124,274.5304,3.6994,0.133,0.113,1.8189,0.7177,0.3546
V,Q2,2013-06-30,2013-08-14,20.8339,6.0394,5.2767,161.4003,283.9685,4.3727,0.1308,0.1112,1.8189,0.7177,0.3546
V,Q3,2013-09-30,2013-11-14,21.6168,5.5138,5.475,166.875,293.5655,3.8244,0.1312,0.1116,1.8189,0.7177,0.3546
V,Q4,2013-12-31,2014-03-31,21.3395,4.4908,5.4048,172.2794,303.5231,3.9282,0.1255,0.1067,1.8189,0.7177,0.3546
V,Q1,2014-03-31,2014-05-15,21.077,5.7763,5.3383,177.6174,313.3532,4.0645,0.1202,0.1022,1.8189,0.7177,0.3546
